File,CryptAcquireContext,BCryptImportKey,BCryptImportKeyPair,CryptDeriveKey,CryptDestroyKey,CryptExportKey,CryptGenKey,CryptImportKey,CryptImportPublicKeyInfo,BCryptEncrypt,CryptEncrypt,ReadFile,OpenFile,CreateFile,DeleteFile,MoveFile,WriteFile,FindFirstFile,FindNextFile
40516049fa419547b8d2f88b7ac0192f103c5da72a325ac93093f8783a817d38,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
41842910ef4144f9892e07c31611fb87e9ef80f4b05dad358e9e0f57fdba971c,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
42bddfe69cd2df53950787b101419abb092c4a60cde552477e547d46250ea8fd,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
44bcb556834f6c6f0623b780060cbbbf1ea2ee34b3cc2db0c140c017fa291eae,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
458ff9f23264d21a7b12a7897a4119003b30e97422467de144ed0c2f4b42d826,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
468649b8e814ac1bf6a9f8f71a8a90decb1133c3b2115a64a0730ed4ccfd8af0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4903d00d1ee6ae84f481f7732eef26ae275872a65310e7638f13b84edd97947d,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
4969c7287ca1be4132ee15f9c2b3c9a4ee2168780a67fa4fb1a30c8287e3a81f,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4a754959dbbb5de9ef70d99ec9fb498368aa37b273d0be95f4a8dd97886bf733,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4b651cdbf32682fcd2c29bc9bf6bdd9579ec6b26b592fbc01fd0131e32d7199f,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4b7fa0a81e432f777c178746f4cf3bea42b6e01659256f59164478ac46b3a85d,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4e8d32e09b5308e1f6ff465e57c3450adcf70204577561c32e1a1c40c64e522a,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
5684921f3c0db51e3dce746ed6e9e37dcabb910f5a3e75e68c2b06e3c3fd8e5d,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
596187e743f0f85c0ec2f305cd52b140221ae552117c87307ec30b0d73aa1a4a,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
59b5dc1328e57705a355d51460a6fbee331aad8026ab58a7caa45a328e3858ef,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
5a243c9d9200cd0e07f46da7f9b77d66fa20cae6f6991df8fd253d519453f616,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
5a5212ff1a17393438e553eedc97e0bd36296e535ae60d29c1cfb15c5b346866,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
5bbb9494f5175a6edbabc8ea961b1c434f86e108bfc6102b19f569ccf686c17d,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
5e0432a6c2fe455239c8f9ac98ba2b6afc649d1d2e9e60a30f3bc44abc18fb65,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
64dbd93a6079f00c79bf450f3231083b9d18d8e81dcef53c72186d5142b4c926,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
6bc38abd9244462786cb601c8066d6527b3c81b415c826e33b83ee5b566f8318,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6f1dbd8f87d8f3a30e643d30ec340e53af2790e546c0383ee38dda96199b224d,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1
71908d9d5e3c0250e7fed09fa4994a1e37153bf370befc396fac62f3da75ed78,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
746f8280ec0b8aaba3ec3019817595cfab689c762b5b232658b86c9c3beb03de,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
75a309d181f88633e330d48c716fb805848e2436dfe3b29874641c52ceb49fc9,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7d1f36ba17ff00a865c515b86d606b99d80aa692193e96db2e50ba5cef4dd2c0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
